event_id,timestamp,client_age,client_income,client_family,client_education,client_experience,client_securities_account,client_cd_account,client_online,client_credit_card,passed_suitability,suitability_block_reason,arm_shown,offer_shown,decision_type,converted,immediate_reward,delayed_reward_available
4314,2024-08-03T21:49:00,57,31,3,2,32,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4315,2024-08-03T20:22:00,62,128,1,1,37,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4316,2024-08-03T18:53:00,53,94,4,2,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4317,2024-08-03T17:24:00,46,74,3,1,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4318,2024-08-03T20:15:00,32,38,1,1,7,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4319,2024-08-03T16:33:00,26,51,4,1,2,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4320,2024-08-03T14:36:00,45,29,1,3,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4321,2024-08-04T20:21:00,52,39,2,1,28,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4322,2024-08-04T08:22:00,64,83,3,2,39,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4323,2024-08-04T13:35:00,44,72,3,3,20,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4324,2024-08-04T08:08:00,53,31,3,3,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4325,2024-08-04T09:52:00,33,139,1,3,7,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4326,2024-08-04T15:58:00,43,49,3,2,17,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4327,2024-08-04T08:16:00,32,45,1,2,8,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4328,2024-08-04T19:03:00,48,79,3,2,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4329,2024-08-04T12:12:00,50,110,3,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4330,2024-08-04T20:40:00,61,29,2,2,36,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4331,2024-08-04T18:06:00,45,128,1,1,21,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4332,2024-08-04T12:16:00,52,91,4,2,28,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4333,2024-08-04T21:08:00,50,14,4,1,25,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4334,2024-08-04T13:24:00,46,51,4,3,21,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4335,2024-08-04T10:15:00,60,35,1,1,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4336,2024-08-04T12:14:00,37,84,4,2,11,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4337,2024-08-04T20:12:00,47,109,4,1,21,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4338,2024-08-04T21:07:00,54,42,4,1,28,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
4339,2024-08-04T17:09:00,37,84,4,2,11,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4340,2024-08-04T08:28:00,36,93,2,1,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4341,2024-08-05T12:12:00,28,95,2,2,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4342,2024-08-05T08:22:00,55,34,4,3,30,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4343,2024-08-05T15:02:00,38,49,1,1,14,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4344,2024-08-05T15:02:00,46,70,4,1,20,0,0,0,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
4345,2024-08-05T20:29:00,53,63,2,3,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4346,2024-08-05T08:59:00,28,84,4,1,3,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4347,2024-08-05T13:39:00,32,28,4,3,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4348,2024-08-05T16:30:00,30,49,3,2,4,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4349,2024-08-05T10:02:00,29,160,1,1,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4350,2024-08-05T16:42:00,59,52,4,1,35,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4351,2024-08-05T10:44:00,36,103,1,1,11,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4352,2024-08-05T11:12:00,52,59,2,2,26,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4353,2024-08-05T08:04:00,48,35,4,2,23,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4354,2024-08-05T12:13:00,47,199,2,1,23,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4355,2024-08-05T18:22:00,42,39,3,2,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4356,2024-08-05T11:18:00,41,42,4,2,17,1,0,1,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
4357,2024-08-05T13:03:00,59,24,2,3,34,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4358,2024-08-05T16:52:00,27,81,3,1,3,1,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4359,2024-08-05T21:53:00,35,30,3,1,10,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4360,2024-08-05T17:47:00,33,79,1,1,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4361,2024-08-06T18:05:00,33,168,3,2,6,1,1,1,0,True,,0,no_offer,exploration,0,0.0,False
4362,2024-08-06T20:50:00,42,90,1,2,17,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4363,2024-08-06T15:31:00,63,83,3,3,39,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4364,2024-08-06T13:47:00,55,25,2,1,31,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4365,2024-08-06T14:10:00,43,89,1,2,18,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4366,2024-08-06T08:54:00,62,30,3,3,38,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4367,2024-08-06T10:42:00,50,42,3,2,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4368,2024-08-06T18:07:00,30,181,3,2,6,0,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4369,2024-08-06T13:52:00,52,33,2,2,27,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4370,2024-08-06T12:25:00,47,199,2,1,23,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4371,2024-08-06T21:23:00,59,64,4,2,33,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4372,2024-08-06T17:30:00,23,75,2,2,-2,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4373,2024-08-06T15:50:00,37,21,3,2,11,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4374,2024-08-06T09:40:00,28,191,1,1,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4375,2024-08-06T09:24:00,53,25,2,1,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4376,2024-08-06T09:41:00,65,114,4,2,40,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
4377,2024-08-06T16:35:00,39,125,1,1,15,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4378,2024-08-06T16:27:00,26,171,3,2,2,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4379,2024-08-06T13:32:00,50,80,4,1,24,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4380,2024-08-06T17:45:00,44,61,3,2,19,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4381,2024-08-07T13:24:00,39,91,2,2,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4382,2024-08-07T20:17:00,62,44,2,3,36,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4383,2024-08-07T13:17:00,50,18,1,2,23,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4384,2024-08-07T11:15:00,57,113,4,3,31,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4385,2024-08-07T15:12:00,56,103,3,3,32,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4386,2024-08-07T14:42:00,41,118,2,1,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4387,2024-08-07T08:49:00,52,74,1,2,28,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4388,2024-08-07T13:54:00,60,31,2,3,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4389,2024-08-07T10:56:00,58,15,4,2,33,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4390,2024-08-07T20:46:00,45,62,3,3,20,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4391,2024-08-07T14:53:00,34,90,2,1,10,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4392,2024-08-07T20:21:00,41,52,2,3,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4393,2024-08-07T17:34:00,52,28,2,2,26,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4394,2024-08-07T14:09:00,38,119,2,1,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4395,2024-08-07T10:36:00,39,104,3,1,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4396,2024-08-07T20:09:00,43,129,1,1,19,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4397,2024-08-07T09:05:00,62,24,2,1,38,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4398,2024-08-07T15:35:00,63,140,1,1,38,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4399,2024-08-07T16:43:00,53,81,4,3,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4400,2024-08-07T19:46:00,34,44,4,1,8,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4401,2024-08-08T10:45:00,41,95,3,1,15,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4402,2024-08-08T13:12:00,50,19,4,3,20,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4403,2024-08-08T18:18:00,57,40,3,1,32,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
4404,2024-08-08T20:59:00,36,115,4,2,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4405,2024-08-08T18:51:00,47,33,1,1,23,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4406,2024-08-08T16:34:00,45,152,2,1,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4407,2024-08-08T19:05:00,31,188,2,1,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4408,2024-08-08T14:32:00,64,88,1,1,40,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4409,2024-08-08T15:04:00,32,18,2,2,6,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4410,2024-08-08T19:04:00,64,53,4,3,34,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4411,2024-08-08T09:43:00,38,91,1,1,13,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
4412,2024-08-08T18:34:00,35,64,3,2,10,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4413,2024-08-08T10:59:00,55,49,2,3,29,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4414,2024-08-08T12:58:00,61,74,2,2,35,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4415,2024-08-08T19:01:00,62,60,3,3,36,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4416,2024-08-08T08:38:00,59,19,1,3,34,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4417,2024-08-08T20:42:00,50,21,1,1,26,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4418,2024-08-08T18:31:00,33,44,1,1,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4419,2024-08-08T09:16:00,36,69,3,2,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4420,2024-08-08T13:52:00,40,43,2,2,15,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4421,2024-08-09T10:29:00,61,122,2,1,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4422,2024-08-09T19:56:00,36,40,2,2,9,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4423,2024-08-09T11:24:00,52,114,2,2,26,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4424,2024-08-09T11:49:00,49,22,1,3,23,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4425,2024-08-09T12:46:00,32,108,1,1,7,1,0,0,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
4426,2024-08-09T21:16:00,42,62,1,3,16,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4427,2024-08-09T21:13:00,41,140,1,1,17,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4428,2024-08-09T20:34:00,56,28,1,2,31,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4429,2024-08-09T18:01:00,41,49,4,2,17,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4430,2024-08-09T15:46:00,50,19,4,3,20,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4431,2024-08-09T13:15:00,59,180,2,2,35,1,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4432,2024-08-09T09:06:00,34,72,3,1,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4433,2024-08-09T20:35:00,31,72,3,1,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4434,2024-08-09T16:29:00,30,118,4,3,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4435,2024-08-09T17:40:00,41,89,3,1,15,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4436,2024-08-09T14:14:00,41,58,3,3,15,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4437,2024-08-09T12:01:00,36,142,3,2,12,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4438,2024-08-09T17:47:00,29,54,4,3,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4439,2024-08-09T14:12:00,35,21,2,2,11,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4440,2024-08-09T15:40:00,41,114,2,2,17,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4441,2024-08-10T18:42:00,31,29,1,1,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4442,2024-08-10T14:57:00,60,64,3,3,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4443,2024-08-10T17:55:00,56,90,2,3,26,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4444,2024-08-10T19:56:00,52,101,2,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4445,2024-08-10T13:27:00,53,144,2,1,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4446,2024-08-10T19:09:00,37,61,3,1,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4447,2024-08-10T16:06:00,43,60,2,1,19,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4448,2024-08-10T09:07:00,26,155,2,1,0,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4449,2024-08-10T18:06:00,39,53,1,1,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4450,2024-08-10T09:14:00,39,113,1,3,14,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4451,2024-08-10T21:28:00,32,183,1,1,8,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4452,2024-08-10T11:56:00,39,52,3,3,13,1,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4453,2024-08-10T11:05:00,28,74,3,3,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4454,2024-08-10T17:16:00,43,44,1,1,17,1,1,1,0,True,,0,no_offer,exploration,0,0.0,False
4455,2024-08-10T15:27:00,28,118,3,2,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4456,2024-08-10T10:30:00,60,35,1,1,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4457,2024-08-10T20:53:00,61,28,2,3,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4458,2024-08-10T10:15:00,37,79,1,2,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4459,2024-08-10T18:17:00,29,31,4,2,2,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4460,2024-08-10T12:47:00,28,140,2,1,2,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4461,2024-08-11T21:47:00,48,35,2,1,23,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4462,2024-08-11T10:51:00,28,85,1,2,3,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4463,2024-08-11T20:53:00,57,43,2,3,32,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4464,2024-08-11T10:27:00,53,181,1,1,28,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4465,2024-08-11T14:37:00,29,172,2,1,3,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4466,2024-08-11T11:34:00,57,40,3,3,31,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4467,2024-08-11T17:32:00,45,144,4,1,20,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4468,2024-08-11T10:18:00,56,24,2,2,30,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4469,2024-08-11T19:00:00,50,82,1,1,26,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4470,2024-08-11T10:28:00,38,173,2,1,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4471,2024-08-11T15:15:00,25,99,1,1,0,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4472,2024-08-11T18:55:00,36,133,1,1,11,1,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4473,2024-08-11T13:10:00,34,195,2,1,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4474,2024-08-11T10:14:00,36,31,4,2,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4475,2024-08-11T08:06:00,24,119,1,1,0,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4476,2024-08-11T08:48:00,38,29,2,3,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4477,2024-08-11T16:28:00,62,90,3,1,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4478,2024-08-11T17:22:00,42,83,4,3,18,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4479,2024-08-11T20:42:00,52,83,1,1,28,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4480,2024-08-11T20:51:00,30,13,3,3,6,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4481,2024-08-12T13:32:00,58,92,2,1,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4482,2024-08-12T14:11:00,43,31,3,1,19,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4483,2024-08-12T14:50:00,35,30,1,1,11,1,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4484,2024-08-12T09:26:00,43,85,1,3,18,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4485,2024-08-12T12:46:00,45,194,2,1,20,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4486,2024-08-12T15:32:00,59,202,1,1,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4487,2024-08-12T20:59:00,32,79,2,3,6,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
4488,2024-08-12T15:14:00,62,53,1,2,38,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4489,2024-08-12T13:32:00,43,82,3,1,17,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4490,2024-08-12T14:18:00,33,53,3,1,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4491,2024-08-12T20:28:00,34,45,1,1,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4492,2024-08-12T20:05:00,38,33,1,2,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4493,2024-08-12T15:22:00,51,38,2,3,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4494,2024-08-12T16:48:00,46,118,1,1,22,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4495,2024-08-12T08:48:00,61,18,1,1,36,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4496,2024-08-12T19:45:00,51,55,1,2,26,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4497,2024-08-12T09:35:00,65,100,4,3,39,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4498,2024-08-12T10:06:00,56,79,3,1,30,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4499,2024-08-12T17:14:00,26,23,1,2,0,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4500,2024-08-12T15:37:00,24,60,4,1,0,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4501,2024-08-13T10:37:00,52,55,1,3,28,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4502,2024-08-13T09:30:00,47,19,1,3,22,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4503,2024-08-13T19:06:00,60,80,3,1,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4504,2024-08-13T21:42:00,61,50,3,3,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4505,2024-08-13T17:06:00,37,193,1,1,12,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4506,2024-08-13T14:03:00,42,141,3,3,18,1,1,1,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
4507,2024-08-13T20:43:00,30,60,4,2,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4508,2024-08-13T12:54:00,65,49,3,2,40,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4509,2024-08-13T20:29:00,51,65,3,2,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4510,2024-08-13T20:25:00,40,82,2,1,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4511,2024-08-13T10:25:00,27,43,3,2,1,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4512,2024-08-13T12:26:00,63,148,2,3,38,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4513,2024-08-13T21:50:00,38,33,1,2,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4514,2024-08-13T12:29:00,39,24,2,2,14,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4515,2024-08-13T10:58:00,37,78,4,2,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4516,2024-08-13T17:42:00,51,80,1,1,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4517,2024-08-13T14:48:00,38,49,3,1,14,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4518,2024-08-13T16:08:00,43,21,2,2,18,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4519,2024-08-13T12:40:00,50,14,4,1,25,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4520,2024-08-13T12:28:00,43,63,3,3,18,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4521,2024-08-14T10:26:00,28,43,3,2,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4522,2024-08-14T18:07:00,50,21,4,1,26,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4523,2024-08-14T20:28:00,38,59,3,3,12,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
